,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-08-20 16:00:00+09:00,3390.0,3120.0,3130.0,2990.0,2022-08-20 16:00:00,62680.0,0.0,89.0,1573.52,22.0,くもり,62680.0,12630.0
2022-08-20 16:30:00+09:00,590.0,570.0,570.0,510.0,2022-08-20 16:30:00,68027.0,0.0,94.0,1285.79,22.0,くもり,68027.0,2240.0
2022-08-20 17:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 17:00:00,66875.0,0.0,100.0,982.54,22.0,くもり,66875.0,0.0
2022-08-20 17:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 17:30:00,62656.0,0.0,100.0,668.97,33.0,強い雨,62656.0,0.0
2022-08-20 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 18:00:00,57766.0,0.0,100.0,350.44,33.0,強い雨,57766.0,0.0
2022-08-20 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 18:30:00,30513.0,0.0,76.0,35.88,32.0,弱い雨,30513.0,0.0
2022-08-20 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 19:00:00,16936.0,0.0,53.0,0.0,32.0,弱い雨,16936.0,0.0
2022-08-20 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 19:30:00,3121.0,0.0,62.0,0.0,32.0,弱い雨,3121.0,0.0
2022-08-20 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 20:00:00,3014.0,0.0,70.0,0.0,32.0,弱い雨,3014.0,0.0
2022-08-20 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 20:30:00,2818.0,0.0,67.0,0.0,32.0,弱い雨,2818.0,0.0
2022-08-20 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 21:00:00,2767.0,0.0,64.0,0.0,32.0,弱い雨,2767.0,0.0
2022-08-20 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 21:30:00,2697.0,0.0,75.0,0.0,32.0,弱い雨,2697.0,0.0
2022-08-20 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 22:00:00,2725.0,0.0,85.0,0.0,32.0,弱い雨,2725.0,0.0
2022-08-20 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 22:30:00,2844.0,0.0,70.0,0.0,32.0,弱い雨,2844.0,0.0
2022-08-20 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 23:00:00,2568.0,0.0,55.0,0.0,32.0,弱い雨,2568.0,0.0
2022-08-20 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-20 23:30:00,2584.0,0.0,73.0,0.0,31.0,少雨,2584.0,0.0
2022-08-21 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 00:00:00,2561.0,0.0,27.0,0.0,21.0,薄曇,2561.0,0.0
2022-08-21 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 00:30:00,2637.0,0.0,24.0,0.0,21.0,薄曇,2637.0,0.0
2022-08-21 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 01:00:00,2539.0,0.0,66.0,0.0,22.0,くもり,2539.0,0.0
2022-08-21 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 01:30:00,2636.0,0.0,54.0,0.0,22.0,くもり,2636.0,0.0
2022-08-21 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 02:00:00,2559.0,0.0,45.0,0.0,22.0,くもり,2559.0,0.0
2022-08-21 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 02:30:00,2481.0,0.0,46.0,0.0,21.0,薄曇,2481.0,0.0
2022-08-21 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 03:00:00,2572.0,0.0,51.0,0.0,22.0,くもり,2572.0,0.0
2022-08-21 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 03:30:00,2485.0,0.0,100.0,0.0,22.0,くもり,2485.0,0.0
2022-08-21 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 04:00:00,2595.0,0.0,100.0,0.0,22.0,くもり,2595.0,0.0
2022-08-21 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 04:30:00,2479.0,0.0,100.0,0.0,22.0,くもり,2479.0,0.0
2022-08-21 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 05:00:00,2515.0,0.0,100.0,0.0,22.0,くもり,2515.0,0.0
2022-08-21 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 05:30:00,2481.0,0.0,100.0,88.23,22.0,くもり,2481.0,0.0
2022-08-21 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 06:00:00,2641.0,0.0,100.0,433.71,22.0,くもり,2641.0,0.0
2022-08-21 06:30:00+09:00,10.0,10.0,10.0,10.0,2022-08-21 06:30:00,3217.0,0.0,100.0,778.61,22.0,くもり,3217.0,40.0
2022-08-21 07:00:00+09:00,410.0,400.0,390.0,350.0,2022-08-21 07:00:00,6712.0,0.0,100.0,1117.02,22.0,くもり,6712.0,1550.0
2022-08-21 07:30:00+09:00,2010.0,1920.0,1900.0,1750.0,2022-08-21 07:30:00,1679.0,680.0,71.0,1533.42,31.0,少雨,1679.0,7580.0
2022-08-21 08:00:00+09:00,1160.0,1110.0,1110.0,1020.0,2022-08-21 08:00:00,4493.0,0.0,63.0,2333.0,31.0,少雨,4493.0,4400.0
2022-08-21 08:30:00+09:00,1920.0,1810.0,1800.0,1710.0,2022-08-21 08:30:00,29480.0,0.0,55.0,3156.9,31.0,少雨,29480.0,7240.0
2022-08-21 09:00:00+09:00,2770.0,2550.0,2540.0,2420.0,2022-08-21 09:00:00,35778.0,0.0,46.0,4063.64,31.0,少雨,35778.0,10280.0
2022-08-21 09:30:00+09:00,3530.0,3250.0,3220.0,3060.0,2022-08-21 09:30:00,33015.0,0.0,57.0,3605.34,31.0,少雨,33015.0,13060.0
2022-08-21 10:00:00+09:00,4750.0,4330.0,4220.0,3930.0,2022-08-21 10:00:00,26796.0,0.0,67.0,2954.36,31.0,少雨,26796.0,17230.0
2022-08-21 10:30:00+09:00,7880.0,7170.0,7090.0,6550.0,2022-08-21 10:30:00,19608.0,0.0,77.0,3051.07,32.0,弱い雨,19608.0,28690.0
2022-08-21 11:00:00+09:00,17210.0,15730.0,15550.0,14830.0,2022-08-21 11:00:00,1437.0,13467.0,87.0,3106.27,32.0,弱い雨,1437.0,63320.0
2022-08-21 11:30:00+09:00,13870.0,12680.0,12190.0,10800.0,2022-08-21 11:30:00,11777.0,5868.0,59.0,4882.53,31.0,少雨,11777.0,49540.0
2022-08-21 12:00:00+09:00,17920.0,16330.0,16110.0,15500.0,2022-08-21 12:00:00,3971.0,12075.0,32.0,6660.97,31.0,少雨,3971.0,65860.0
2022-08-21 12:30:00+09:00,22600.0,20770.0,20740.0,19930.0,2022-08-21 12:30:00,0.0,23075.0,32.0,6518.57,31.0,少雨,0.0,84040.0
2022-08-21 13:00:00+09:00,21470.0,19490.0,19250.0,17980.0,2022-08-21 13:00:00,2523.0,18377.0,33.0,6282.93,31.0,少雨,2523.0,78190.0
2022-08-21 13:30:00+09:00,19760.0,17890.0,17350.0,15600.0,2022-08-21 13:30:00,9497.0,19594.0,35.0,5846.49,22.0,くもり,9497.0,70600.0
2022-08-21 14:00:00+09:00,21480.0,19420.0,19060.0,17910.0,2022-08-21 14:00:00,6106.0,14806.0,37.0,5347.83,22.0,くもり,6106.0,77870.0
2022-08-21 14:30:00+09:00,24930.0,22730.0,22530.0,21210.0,2022-08-21 14:30:00,732.0,20604.0,39.0,4793.0,31.0,少雨,732.0,91400.0
2022-08-21 15:00:00+09:00,15420.0,14020.0,13890.0,13070.0,2022-08-21 15:00:00,17644.0,4058.0,42.0,4202.38,31.0,少雨,17644.0,56400.0
2022-08-21 15:30:00+09:00,12780.0,11670.0,11550.0,10740.0,2022-08-21 15:30:00,23728.0,0.0,41.0,3742.7,22.0,くもり,23728.0,46740.0
2022-08-21 16:00:00+09:00,12310.0,11280.0,11160.0,10490.0,2022-08-21 16:00:00,26045.0,776.0,41.0,3223.08,22.0,くもり,26045.0,45240.0
2022-08-21 16:30:00+09:00,9860.0,9040.0,8940.0,8350.0,2022-08-21 16:30:00,33485.0,0.0,41.0,2602.28,31.0,少雨,33485.0,36190.0
2022-08-21 17:00:00+09:00,7240.0,6610.0,6590.0,6240.0,2022-08-21 17:00:00,41589.0,0.0,42.0,1962.28,31.0,少雨,41589.0,26680.0
2022-08-21 17:30:00+09:00,2450.0,2290.0,2320.0,2170.0,2022-08-21 17:30:00,58376.0,0.0,42.0,1325.28,32.0,弱い雨,58376.0,9230.0
2022-08-21 18:00:00+09:00,280.0,280.0,280.0,250.0,2022-08-21 18:00:00,67049.0,0.0,41.0,680.4,32.0,弱い雨,67049.0,1090.0
2022-08-21 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 18:30:00,67747.0,0.0,43.0,37.93,32.0,弱い雨,67747.0,0.0
2022-08-21 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 19:00:00,33912.0,0.0,45.0,0.0,32.0,弱い雨,33912.0,0.0
2022-08-21 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 19:30:00,3302.0,0.0,57.0,0.0,32.0,弱い雨,3302.0,0.0
2022-08-21 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 20:00:00,3080.0,0.0,68.0,0.0,32.0,弱い雨,3080.0,0.0
2022-08-21 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 20:30:00,2941.0,0.0,69.0,0.0,32.0,弱い雨,2941.0,0.0
2022-08-21 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 21:00:00,2840.0,0.0,69.0,0.0,32.0,弱い雨,2840.0,0.0
2022-08-21 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 21:30:00,2728.0,0.0,60.0,0.0,31.0,少雨,2728.0,0.0
2022-08-21 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 22:00:00,2908.0,0.0,50.0,0.0,31.0,少雨,2908.0,0.0
2022-08-21 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 22:30:00,2581.0,0.0,50.0,0.0,22.0,くもり,2581.0,0.0
2022-08-21 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 23:00:00,2461.0,0.0,49.0,0.0,22.0,くもり,2461.0,0.0
2022-08-21 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-21 23:30:00,2401.0,0.0,57.0,0.0,31.0,少雨,2401.0,0.0
2022-08-22 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 00:00:00,2581.0,0.0,38.0,0.0,31.0,少雨,2581.0,0.0
2022-08-22 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 00:30:00,2516.0,0.0,53.0,0.0,22.0,くもり,2516.0,0.0
2022-08-22 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 01:00:00,2732.0,0.0,86.0,0.0,22.0,くもり,2732.0,0.0
2022-08-22 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 01:30:00,2608.0,0.0,74.0,0.0,22.0,くもり,2608.0,0.0
2022-08-22 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 02:00:00,2524.0,0.0,87.0,0.0,22.0,くもり,2524.0,0.0
2022-08-22 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 02:30:00,2575.0,0.0,32.0,0.0,21.0,薄曇,2575.0,0.0
2022-08-22 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 03:00:00,2580.0,0.0,80.0,0.0,22.0,くもり,2580.0,0.0
2022-08-22 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 03:30:00,2428.0,0.0,90.0,0.0,22.0,くもり,2428.0,0.0
2022-08-22 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 04:00:00,2528.0,0.0,68.0,0.0,22.0,くもり,2528.0,0.0
2022-08-22 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 04:30:00,2539.0,0.0,89.0,0.0,22.0,くもり,2539.0,0.0
2022-08-22 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 05:00:00,2487.0,0.0,83.0,0.0,22.0,くもり,2487.0,0.0
2022-08-22 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 05:30:00,2468.0,0.0,88.0,92.29,22.0,くもり,2468.0,0.0
2022-08-22 06:00:00+09:00,10.0,10.0,10.0,10.0,2022-08-22 06:00:00,3023.0,0.0,87.0,443.64,22.0,くもり,3023.0,40.0
2022-08-22 06:30:00+09:00,80.0,90.0,90.0,70.0,2022-08-22 06:30:00,2468.0,0.0,99.0,780.62,31.0,少雨,2468.0,330.0
2022-08-22 07:00:00+09:00,1780.0,1690.0,1680.0,1580.0,2022-08-22 07:00:00,24.0,4309.0,62.0,1801.19,22.0,くもり,24.0,6730.0
2022-08-22 07:30:00+09:00,2080.0,1990.0,2000.0,1900.0,2022-08-22 07:30:00,0.0,5090.0,46.0,2635.38,22.0,くもり,0.0,7970.0
2022-08-22 08:00:00+09:00,4880.0,4450.0,4410.0,4180.0,2022-08-22 08:00:00,553.0,6921.0,46.0,3220.85,22.0,くもり,553.0,17920.0
2022-08-22 08:30:00+09:00,12680.0,11520.0,11430.0,10800.0,2022-08-22 08:30:00,3423.0,2457.0,47.0,3690.47,22.0,くもり,3423.0,46430.0
2022-08-22 09:00:00+09:00,15670.0,14180.0,14020.0,13310.0,2022-08-22 09:00:00,3143.0,7114.0,49.0,4094.82,22.0,くもり,3143.0,57180.0
2022-08-22 09:30:00+09:00,18200.0,16600.0,16480.0,15840.0,2022-08-22 09:30:00,1253.0,10994.0,47.0,4564.61,31.0,少雨,1253.0,67120.0
2022-08-22 10:00:00+09:00,13810.0,12700.0,12710.0,12280.0,2022-08-22 10:00:00,12907.0,2710.0,45.0,4979.49,31.0,少雨,12907.0,51500.0
2022-08-22 10:30:00+09:00,9270.0,8480.0,8400.0,7570.0,2022-08-22 10:30:00,31729.0,0.0,45.0,5243.89,22.0,くもり,31729.0,33720.0
2022-08-22 11:00:00+09:00,14060.0,12840.0,12600.0,11410.0,2022-08-22 11:00:00,16277.0,0.0,44.0,5429.64,22.0,くもり,16277.0,50910.0
2022-08-22 11:30:00+09:00,13490.0,12340.0,12040.0,11350.0,2022-08-22 11:30:00,22598.0,0.0,45.0,5471.29,22.0,くもり,22598.0,49220.0
2022-08-22 12:00:00+09:00,8880.0,8200.0,8220.0,7920.0,2022-08-22 12:00:00,38302.0,0.0,45.0,5429.61,22.0,くもり,38302.0,33220.0
2022-08-22 12:30:00+09:00,12530.0,11480.0,11350.0,10390.0,2022-08-22 12:30:00,29153.0,190.0,44.0,5838.67,22.0,くもり,29153.0,45750.0
2022-08-22 13:00:00+09:00,19810.0,17900.0,17290.0,16040.0,2022-08-22 13:00:00,10365.0,6032.0,42.0,6162.18,22.0,くもり,10365.0,71040.0
2022-08-22 13:30:00+09:00,25750.0,23330.0,22950.0,21400.0,2022-08-22 13:30:00,6558.0,15316.0,43.0,5823.79,22.0,くもり,6558.0,93430.0
2022-08-22 14:00:00+09:00,8620.0,7880.0,7820.0,7420.0,2022-08-22 14:00:00,49029.0,0.0,44.0,5410.06,22.0,くもり,49029.0,31740.0
2022-08-22 14:30:00+09:00,10920.0,10040.0,9930.0,9410.0,2022-08-22 14:30:00,33566.0,96.0,40.0,5036.87,22.0,くもり,33566.0,40300.0
2022-08-22 15:00:00+09:00,11870.0,10800.0,10640.0,10220.0,2022-08-22 15:00:00,33077.0,628.0,36.0,4573.63,22.0,くもり,33077.0,43530.0
2022-08-22 15:30:00+09:00,7530.0,6900.0,6840.0,6070.0,2022-08-22 15:30:00,48992.0,0.0,35.0,4047.04,22.0,くもり,48992.0,27340.0
2022-08-22 16:00:00+09:00,5790.0,5290.0,5270.0,5050.0,2022-08-22 16:00:00,50602.0,0.0,34.0,3459.11,22.0,くもり,50602.0,21400.0
2022-08-22 16:30:00+09:00,5030.0,4630.0,4610.0,4310.0,2022-08-22 16:30:00,53197.0,0.0,39.0,2718.2,22.0,くもり,53197.0,18580.0
2022-08-22 17:00:00+09:00,3040.0,2760.0,2640.0,2350.0,2022-08-22 17:00:00,56752.0,0.0,44.0,1992.17,22.0,くもり,56752.0,10790.0
2022-08-22 17:30:00+09:00,1580.0,1460.0,1440.0,1320.0,2022-08-22 17:30:00,57276.0,0.0,44.0,1323.76,22.0,くもり,57276.0,5800.0
2022-08-22 18:00:00+09:00,210.0,210.0,210.0,190.0,2022-08-22 18:00:00,65400.0,0.0,44.0,659.97,22.0,くもり,65400.0,820.0
2022-08-22 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 18:30:00,48611.0,0.0,45.0,12.23,22.0,くもり,48611.0,0.0
2022-08-22 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 19:00:00,7154.0,0.0,45.0,0.0,22.0,くもり,7154.0,0.0
2022-08-22 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 19:30:00,2136.0,0.0,44.0,0.0,22.0,くもり,2136.0,0.0
2022-08-22 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 20:00:00,2077.0,0.0,43.0,0.0,22.0,くもり,2077.0,0.0
2022-08-22 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 20:30:00,2147.0,0.0,43.0,0.0,22.0,くもり,2147.0,0.0
2022-08-22 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 21:00:00,2172.0,0.0,42.0,0.0,22.0,くもり,2172.0,0.0
2022-08-22 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 21:30:00,2069.0,0.0,43.0,0.0,22.0,くもり,2069.0,0.0
2022-08-22 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 22:00:00,2092.0,0.0,43.0,0.0,22.0,くもり,2092.0,0.0
2022-08-22 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 22:30:00,2242.0,0.0,45.0,0.0,22.0,くもり,2242.0,0.0
2022-08-22 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 23:00:00,2166.0,0.0,46.0,0.0,22.0,くもり,2166.0,0.0
2022-08-22 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-22 23:30:00,2008.0,0.0,44.0,0.0,22.0,くもり,2008.0,0.0
2022-08-23 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 00:00:00,2069.0,0.0,97.0,0.0,22.0,くもり,2069.0,0.0
2022-08-23 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 00:30:00,2096.0,0.0,100.0,0.0,22.0,くもり,2096.0,0.0
2022-08-23 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 01:00:00,2010.0,0.0,100.0,0.0,22.0,くもり,2010.0,0.0
2022-08-23 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 01:30:00,2010.0,0.0,88.0,0.0,22.0,くもり,2010.0,0.0
2022-08-23 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 02:00:00,2107.0,0.0,92.0,0.0,22.0,くもり,2107.0,0.0
2022-08-23 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 02:30:00,2023.0,0.0,87.0,0.0,22.0,くもり,2023.0,0.0
2022-08-23 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 03:00:00,2036.0,0.0,95.0,0.0,22.0,くもり,2036.0,0.0
2022-08-23 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 03:30:00,2154.0,0.0,100.0,0.0,22.0,くもり,2154.0,0.0
2022-08-23 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 04:00:00,2093.0,0.0,100.0,0.0,22.0,くもり,2093.0,0.0
2022-08-23 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 04:30:00,2014.0,0.0,100.0,0.0,31.0,少雨,2014.0,0.0
2022-08-23 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 05:00:00,2163.0,0.0,100.0,0.0,31.0,少雨,2163.0,0.0
2022-08-23 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 05:30:00,2050.0,0.0,100.0,66.09,33.0,強い雨,2050.0,0.0
2022-08-23 06:00:00+09:00,20.0,20.0,10.0,10.0,2022-08-23 06:00:00,2219.0,0.0,100.0,386.26,32.0,弱い雨,2219.0,60.0
2022-08-23 06:30:00+09:00,270.0,270.0,280.0,240.0,2022-08-23 06:30:00,3721.0,0.0,100.0,705.8,32.0,弱い雨,3721.0,1060.0
2022-08-23 07:00:00+09:00,1050.0,1030.0,1040.0,990.0,2022-08-23 07:00:00,29667.0,0.0,99.0,1019.24,32.0,弱い雨,29667.0,4110.0
2022-08-23 07:30:00+09:00,2300.0,2170.0,2150.0,1970.0,2022-08-23 07:30:00,17200.0,0.0,54.0,2146.1,22.0,くもり,17200.0,8590.0
2022-08-23 08:00:00+09:00,2570.0,2360.0,2340.0,2190.0,2022-08-23 08:00:00,16834.0,0.0,51.0,2761.17,22.0,くもり,16834.0,9460.0
2022-08-23 08:30:00+09:00,4450.0,4030.0,3980.0,3770.0,2022-08-23 08:30:00,16648.0,0.0,58.0,2846.75,22.0,くもり,16648.0,16230.0
2022-08-23 09:00:00+09:00,5650.0,5150.0,5140.0,4900.0,2022-08-23 09:00:00,25297.0,0.0,65.0,2812.64,22.0,くもり,25297.0,20840.0
2022-08-23 09:30:00+09:00,9880.0,8990.0,8920.0,8450.0,2022-08-23 09:30:00,15105.0,2752.0,60.0,3585.07,22.0,くもり,15105.0,36240.0
2022-08-23 10:00:00+09:00,8990.0,8210.0,8190.0,7830.0,2022-08-23 10:00:00,21663.0,3.0,55.0,4400.63,22.0,くもり,21663.0,33220.0
2022-08-23 10:30:00+09:00,10640.0,9660.0,9590.0,8510.0,2022-08-23 10:30:00,18515.0,0.0,56.0,4830.9,22.0,くもり,18515.0,38400.0
2022-08-23 11:00:00+09:00,16550.0,14820.0,14170.0,13090.0,2022-08-23 11:00:00,14596.0,14247.0,57.0,5193.25,22.0,くもり,14596.0,58630.0
2022-08-23 11:30:00+09:00,20650.0,18860.0,18750.0,18010.0,2022-08-23 11:30:00,4947.0,14077.0,51.0,5730.67,22.0,くもり,4947.0,76270.0
2022-08-23 12:00:00+09:00,11900.0,10820.0,10750.0,9940.0,2022-08-23 12:00:00,28799.0,0.0,44.0,6200.31,22.0,くもり,28799.0,43410.0
2022-08-23 12:30:00+09:00,4750.0,4310.0,4060.0,3780.0,2022-08-23 12:30:00,53234.0,0.0,34.0,6443.89,22.0,くもり,53234.0,16900.0
2022-08-23 13:00:00+09:00,13420.0,12340.0,12260.0,11850.0,2022-08-23 13:00:00,22566.0,5153.0,24.0,6578.8,21.0,薄曇,22566.0,49870.0
2022-08-23 13:30:00+09:00,26880.0,24680.0,24720.0,23620.0,2022-08-23 13:30:00,17.0,25414.0,33.0,6054.96,22.0,くもり,17.0,99900.0
2022-08-23 14:00:00+09:00,27460.0,24980.0,24760.0,23820.0,2022-08-23 14:00:00,4650.0,22303.0,43.0,5466.73,22.0,くもり,4650.0,101020.0
2022-08-23 14:30:00+09:00,27510.0,25090.0,24330.0,22600.0,2022-08-23 14:30:00,2483.0,14248.0,50.0,4952.47,22.0,くもり,2483.0,99530.0
2022-08-23 15:00:00+09:00,23650.0,21570.0,21330.0,19610.0,2022-08-23 15:00:00,9109.0,5333.0,58.0,4385.32,22.0,くもり,9109.0,86160.0
2022-08-23 15:30:00+09:00,17370.0,15870.0,15520.0,14580.0,2022-08-23 15:30:00,30843.0,0.0,39.0,4418.92,21.0,薄曇,30843.0,63340.0
2022-08-23 16:00:00+09:00,10430.0,9480.0,9220.0,8440.0,2022-08-23 16:00:00,52928.0,0.0,21.0,4237.03,21.0,薄曇,52928.0,37570.0
2022-08-23 16:30:00+09:00,7420.0,6710.0,6570.0,6120.0,2022-08-23 16:30:00,60164.0,0.0,21.0,3471.89,21.0,薄曇,60164.0,26820.0
2022-08-23 17:00:00+09:00,2650.0,2450.0,2440.0,2330.0,2022-08-23 17:00:00,73014.0,0.0,22.0,2648.31,21.0,薄曇,73014.0,9870.0
2022-08-23 17:30:00+09:00,1200.0,1120.0,1120.0,1030.0,2022-08-23 17:30:00,71405.0,0.0,27.0,1595.34,21.0,薄曇,71405.0,4470.0
2022-08-23 18:00:00+09:00,70.0,80.0,70.0,60.0,2022-08-23 18:00:00,73868.0,0.0,32.0,705.96,22.0,くもり,73868.0,280.0
2022-08-23 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 18:30:00,67850.0,0.0,32.0,0.0,22.0,くもり,67850.0,0.0
2022-08-23 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 19:00:00,65495.0,0.0,33.0,0.0,22.0,くもり,65495.0,0.0
2022-08-23 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 19:30:00,63864.0,0.0,31.0,0.0,22.0,くもり,63864.0,0.0
2022-08-23 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 20:00:00,64037.0,0.0,28.0,0.0,21.0,薄曇,64037.0,0.0
2022-08-23 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 20:30:00,60704.0,0.0,32.0,0.0,21.0,薄曇,60704.0,0.0
2022-08-23 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 21:00:00,60086.0,0.0,35.0,0.0,21.0,薄曇,60086.0,0.0
2022-08-23 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 21:30:00,58503.0,0.0,29.0,0.0,21.0,薄曇,58503.0,0.0
2022-08-23 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 22:00:00,55134.0,0.0,22.0,0.0,21.0,薄曇,55134.0,0.0
2022-08-23 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 22:30:00,56911.0,0.0,25.0,0.0,21.0,薄曇,56911.0,0.0
2022-08-23 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 23:00:00,56207.0,0.0,29.0,0.0,21.0,薄曇,56207.0,0.0
2022-08-23 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-23 23:30:00,54542.0,0.0,27.0,0.0,21.0,薄曇,54542.0,0.0
2022-08-24 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 00:00:00,52550.0,0.0,50.0,0.0,22.0,くもり,52550.0,0.0
2022-08-24 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 00:30:00,49744.0,0.0,39.0,0.0,21.0,薄曇,49744.0,0.0
2022-08-24 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 01:00:00,46687.0,0.0,41.0,0.0,21.0,薄曇,46687.0,0.0
2022-08-24 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 01:30:00,44091.0,0.0,34.0,0.0,21.0,薄曇,44091.0,0.0
2022-08-24 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 02:00:00,43397.0,0.0,36.0,0.0,21.0,薄曇,43397.0,0.0
2022-08-24 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 02:30:00,41948.0,0.0,43.0,0.0,21.0,薄曇,41948.0,0.0
2022-08-24 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-08-24 03:00:00,44033.0,0.0,44.0,0.0,21.0,薄曇,44033.0,0.0
